Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
532212,ARCHIES,ARCHIES LTD.,Active,B ,2.00,INE731A01020,Gift Articles-Toys &amp; Cards ,Equity
532215,AXISBANK,AXIS BANK LTD.,Active,A ,2.00,INE238A01034,Banks,Equity
532216,HBSTOCK,HB STOCKHOLDINGS LTD.,Active,B ,10.00,INE550B01014,Finance (including NBFCs),Equity
532217,SIELFNS,SIEL FINANCIAL SERVICES LTD.,Active,P ,10.00,INE027F01014,Other Financial Services,Equity
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,Active,A ,1.00,INE683A01023,Banks,Equity
532219,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,Active,B ,10.00,INE306C01019,Electric Utilities,Equity
532221,SONATSOFTW,SONATA SOFTWARE LTD.,Active,B ,1.00,INE269A01021,IT Consulting &amp; Software,Equity
532230,BENGALT,BENGAL TEA &amp; FABRICS LTD.,Active,XD,10.00,INE665D01016,Textiles,Equity
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,Active,A ,5.00,INE139A01034,Aluminium,Equity
532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,Active,B ,10.00,INE092B01017,Auto Parts &amp; Equipment,Equity
532254,POLARIS,Polaris Consulting &amp; Services Limited,Active,A ,5.00,INE763A01023,IT Software Products,Equity
532256,NSIL,NALWA SONS INVESTMENTS LTD.,Active,B ,10.00,INE023A01030,Finance (including NBFCs),Equity
532259,APARINDS,APAR INDUSTRIES LTD.,Active,B ,10.00,INE372A01015,Other Elect.Equip./ Prod.,Equity
532262,TCIIND,TCI INDUSTRIES LTD.,Active,XT,10.00,INE920B01019,Transportation - Logistics,Equity
532268,ACCELYA,Accelya Kale Solutions Limitd,Active,B ,10.00,INE793A01012,IT Consulting &amp; Software,Equity
532271,CYBERMAT,CYBERMATE INFOTEK LTD.,Active,XD,2.00,INE215B01022,IT Software Products,Equity
532275,LANDMARC,LANDMARC LEISURE CORPORATION LTD.,Active,XD,1.00,INE394C01023,Finance (including NBFCs),Equity
532276,SYNDIBANK,SYNDICATE BANK,Active,A ,10.00,INE667A01018,Banks,Equity
532281,HCLTECH,HCL TECHNOLOGIES LTD.,Active,A ,2.00,INE860A01027,IT Consulting &amp; Software,Equity
532282,CASTEXTECH,Castex Technologies Ltd-$,Active,B ,2.00,INE068D01021,Auto Parts &amp; Equipment,Equity
532284,TCFCFINQ,TCFC FINANCE LTD.,Active,XD,10.00,INE389D01013,Other Financial Services,Equity
532285,GEOJITFSL,Geojit Financial Services Ltd,Active,B ,1.00,INE007B01023,Other Financial Services,Equity
532286,JINDALSTEL,JINDAL STEEL &amp; POWER LTD.,Active,A ,1.00,INE749A01030,Iron &amp; Steel/Interm.Products,Equity
532290,BLBLIMITED,BLB LTD.,Active,T ,1.00,INE791A01024,Other Financial Services,Equity
532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,Active,A ,1.00,INE935A01035,Pharmaceuticals,Equity
532300,WOCKPHARMA,WOCKHARDT LTD.,Active,A ,5.00,INE049B01025,Pharmaceuticals,Equity
532301,TATACOFFEE,TATA COFFEE LTD.,Active,B ,1.00,INE493A01027,Tea &amp; Coffee,Equity
532304,KJMCCORP,KJMC Corporate Advisors (India) Ltd.,Active,XD,10.00,INE602C01011,Other Financial Services,Equity
532305,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,Active,B ,10.00,INE915B01019,Pharmaceuticals,Equity
532307,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.,Active,T ,10.00,INE817A01019,IT Software Products,Equity
532309,GEPIL,GE Power India Ltd,Active,B ,10.00,INE878A01011,Heavy Electrical Equipment,Equity
532310,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,Active,B ,5.00,INE879A01019,Containers &amp; Packaging,Equity
532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,Active,B ,10.00,INE813A01018,Realty,Equity
532316,SKUMAR,S KUMARS.COM LTD.,Active,XT,10.00,INE827A01018,Internet Software &amp; Services,Equity
532318,GEMINI,GEMINI COMMUNICATION LTD.,Active,T ,1.00,INE878C01033,IT Networking Equipment,Equity
532320,VAARAD,Vaarad Ventures Ltd,Active,XC,1.00,INE418B01048,Finance (including NBFCs),Equity
532321,CADILAHC,CADILA HEALTHCARE LTD.,Active,A ,1.00,INE010B01027,Pharmaceuticals,Equity
532323,SHIVACEM,SHIVA CEMENT LTD.,Active,XC,2.00,INE555C01029,Cement &amp; Cement Products,Equity
532324,CINEVISTA,CINEVISTA LTD.,Active,T ,2.00,INE039B01026,Movies &amp; Entertainment,Equity
532326,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,Active,B ,2.00,INE781A01025,IT Software Products,Equity
532329,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,Active,XD,10.00,INE310B01013,IT Software Products,Equity
532330,BIOPAC,BIOPAC INDIA CORPORATION LTD.-$,Active,XD,10.00,INE998A01017,Plastic Products,Equity
532331,AJANTPHARM,AJANTA PHARMA LTD.,Active,A ,2.00,INE031B01049,Pharmaceuticals,Equity
532332,CURATECH,CURA TECHNOLOGIES LTD.,Active,T ,10.00,INE117B01012,IT Software Products,Equity
532333,HBPOR,HB PORTFOLIO LTD.,Active,XT,10.00,INE638B01017,Other Financial Services,Equity
532334,HBESD,HB ESTATE DEVELOPERS LTD.,Active,XD,10.00,INE640B01013,Realty,Equity
532336,BARONINF,BARON INFOTECH LTD.,Active,XT,10.00,INE228B01017,IT Software Products,Equity
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,Active,B ,2.00,INE453B01029,IT Training Services,Equity
532340,OMNIAX,OMNI AXS SOFTWARE LTD.,Active,XT,10.00,INE369B01019,IT Software Products,Equity
532341,IZMO,IZMO Limited-$,Active,T ,10.00,INE848A01014,IT Consulting &amp; Software,Equity
532342,COMMEXTECH,Commex Technology Limited,Active,XD,2.00,INE354B01029,IT Consulting &amp; Software,Equity
532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,Active,A ,1.00,INE494B01023,2/3 Wheelers,Equity
532344,SOFTSOL,SOFTSOL INDIA LTD.,Active,XD,10.00,INE002B01016,IT Software Products,Equity
532345,GATI,GATI LTD.,Active,A ,2.00,INE152B01027,Transportation - Logistics,Equity
532348,SUBEX,SUBEX LTD.,Active,B ,10.00,INE754A01014,IT Software Products,Equity
532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,Active,B ,2.00,INE688A01022,Surface Transportation,Equity
532350,PADMALAYAT,PADMALAYA TELEFILMS LTD.,Active,XT,10.00,INE243B01016,Movies &amp; Entertainment,Equity
532351,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.00,INE523B01011,Telecom Cables,Equity
532354,VIRGOGLOB,Virgo Global Ltd,Active,XD,4.00,INE400B01020,IT Software Products,Equity
532355,PICTUREHS,PICTUREHOUSE MEDIA LTD.,Active,XD,10.00,INE448B01029,Movies &amp; Entertainment,Equity
532356,TRIVENI,TRIVENI ENGINEERING &amp; INDUSTRIES LTD.,Active,B ,1.00,INE256C01024,Sugar,Equity
532357,MUKTAARTS,MUKTA ARTS LTD.,Active,B ,5.00,INE374B01019,Movies &amp; Entertainment,Equity
532359,HITKITGLO,HIT KIT GLOBAL SOLUTIONS LTD.,Active,XD,2.00,INE309B01023,IT Software Products,Equity
532362,NAGPI,NAGPUR POWER &amp; INDUSTRIES LTD.,Active,XD,10.00,INE099E01016,Iron &amp; Steel/Interm.Products,Equity
532365,DSSL,DYNACONS SYSTEMS &amp; SOLUTIONS LTD.,Active,B ,10.00,INE417B01040,IT Consulting &amp; Software,Equity
532366,PNBGILTS,PNB GILTS LTD.,Active,B ,10.00,INE859A01011,Finance (including NBFCs),Equity
532368,LYCOS,Lycos Internet Limited,Active,B ,2.00,INE425B01027,IT Software Products,Equity
532369,RAMCOIND,RAMCO INDUSTRIES LTD.,Active,B ,1.00,INE614A01028,Construction Materials,Equity
532370,RAMCOSYS,RAMCO SYSTEMS LTD.,Active,B ,10.00,INE246B01019,IT Consulting &amp; Software,Equity
532371,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,Active,B ,10.00,INE517B01013,Telecom Services,Equity
532372,VIRINCHI,Virinchi Ltd,Active,XT,10.00,INE539B01017,IT Software Products,Equity
532373,WEPSOLN,WEP SOLUTIONS LTD.,Active,XC,10.00,INE434B01029,Comm.Trading  &amp; Distribution,Equity
532374,STRTECH,STERLITE TECHNOLOGIES LTD.,Active,A ,2.00,INE089C01029,Other Telecom Services,Equity
532375,TIPSINDLTD,TIPS INDUSTRIES LTD.,Active,B ,10.00,INE716B01011,Movies &amp; Entertainment,Equity
532378,UNIVARTS,UNIVERSAL ARTS LTD.,Active,XT,10.00,INE464B01018,Movies &amp; Entertainment,Equity
532379,FIRSTOBJ,FIRSTOBJECT TECHNOLOGIES LTD.,Active,XD,10.00,INE683B01047,IT Software Products,Equity
532380,BABA,BABA ARTS LTD.-$,Active,XD,1.00,INE893A01036,Movies &amp; Entertainment,Equity
532382,BALAJITELE,BALAJI TELEFILMS LTD.,Active,B ,2.00,INE794B01026,Broadcasting &amp; Cable TV,Equity
532384,TYCHE,TYCHE INDUSTRIES LTD.,Active,XD,10.00,INE443B01012,Pharmaceuticals,Equity
532386,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,Active,B ,10.00,INE526B01014,IT Software Products,Equity
532387,PNC,PRITISH NANDY COMMUNICATIONS LTD.,Active,B ,10.00,INE392B01011,Movies &amp; Entertainment,Equity
532388,IOB,INDIAN OVERSEAS BANK,Active,A ,10.00,INE565A01014,Banks,Equity
532390,TAJGVK,TAJGVK HOTELS &amp; RESORTS LTD.,Active,B ,2.00,INE586B01026,Hotels,Equity
532391,OPTOCIRCUI,OPTO CIRCUITS (INDIA) LTD.,Active,B ,10.00,INE808B01016,Medical Equipment,Equity
532392,CREATIVEYE,CREATIVE EYE LTD.,Active,B ,5.00,INE230B01021,Movies &amp; Entertainment,Equity
532395,AXISCADES,AXISCADES Engineering Technologies Ltd,Active,B ,5.00,INE555B01013,BPO/KPO,Equity
532397,ARMSPAPER,ARMS PAPER LTD.,Active,Z ,10.00,INE971A01014,Paper &amp; Paper Products,Equity
532398,UMESLTD,Usha Martin Education &amp; Solutions Limited,Active,B ,1.00,INE240C01028,IT Software Products,Equity
532400,KPIT,KPIT Technologies Limited,Active,A ,2.00,INE836A01035,IT Consulting &amp; Software,Equity
532401,VIJAYABANK,VIJAYA BANK,Active,B ,10.00,INE705A01016,Banks,Equity
532402,USGTECH,USG TECH SOLUTIONS LTD.,Active,XD,10.00,INE718B01017,IT Software Products,Equity
532403,4THGEN,FOURTH GENERATION INFORMATION SYSTEMS LTD.,Active,XT,10.00,INE739B01039,IT Software Products,Equity
532404,7TEC,SAVEN TECHNOLOGIES LTD.,Active,XD,10.00,INE856B01015,IT Software Products,Equity
532406,AVANTEL,AVANTEL LTD.,Active,XD,10.00,INE005B01019,Telecom Equipment,Equity
532407,MOSCHIP,MOSCHIP SEMICONDUCTOR TECHNOLOGY LTD.,Active,XC,2.00,INE935B01025,IT Software Products,Equity
532408,MEGASOFT,MEGASOFT LTD.,Active,B ,10.00,INE933B01012,IT Software Products,Equity
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,Active,XT,2.00,INE330E01023,Other Financial Services,Equity
532413,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Active,B ,10.00,INE345B01019,Computer Hardware,Equity
532416,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,T ,10.00,INE747B01016,Publishing,Equity
532418,ANDHRABANK,ANDHRA BANK,Active,A ,10.00,INE434A01013,Banks,Equity
532419,SMARTLINK,SMARTLINK NETWORK SYSTEMS LTD.,Active,B ,2.00,INE178C01020,IT Networking Equipment,Equity
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,Active,A ,1.00,INE102D01028,Personal Products,Equity
532425,GULCHEM,GULSHAN CHEMFILL LTD.,Active,XT,2.00,INE256D01014,Commodity Chemicals,Equity
532430,BFUTILITIE,BF UTILITIES LTD.-$,Active,A ,5.00,INE243D01012,Electric Utilities,Equity
532432,UNITDSPR,UNITED SPIRITS LTD.,Active,A ,10.00,INE854D01016,Breweries &amp; Distilleries,Equity
532435,SANINFRA,Sanmit Infra Limited,Active,XD,10.00,INE799C01015,Realty,Equity
532439,GOLDINFRA,GOLDSTONE INFRATECH LTD.,Active,T ,4.00,INE260D01016,Industrial Machinery,Equity
532440,MPSLTD,MPS LTD.,Active,B ,10.00,INE943D01017,Comm.Printing/Stationery,Equity
532441,RAINBOWDQ,RAINBOW DENIM LTD.,Active,XD,10.00,INE820D01025,Textiles,Equity
532443,CERA,CERA SANITARYWARE LTD.,Active,B ,5.00,INE739E01017,Furniture-Furnishing-Paints,Equity
532454,BHARTIARTL,BHARTI AIRTEL LTD.,Active,A ,5.00,INE397D01024,Telecom Services,Equity
532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD.,Active,XD,2.00,INE655D01025,Copper,Equity
532456,COMPUAGE,COMPUAGE INFOCOM LTD.,Active,B ,2.00,INE070C01037,Storage Media &amp; Peripherals,Equity
532457,GULPOLY,GULSHAN POLYOLS LTD.,Active,B ,1.00,INE255D01024,Commodity Chemicals,Equity
532459,AUNDEIND,Aunde India Limited-$,Active,XT,10.00,INE207D01017,Textiles,Equity
532460,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,B ,10.00,INE838E01017,Sugar,Equity
532461,PNB,PUNJAB NATIONAL BANK,Active,A ,2.00,INE160A01022,Banks,Equity
532466,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,Active,A ,5.00,INE881D01027,IT Consulting &amp; Software,Equity
532467,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$,Active,XD,4.00,INE550F01023,Movies &amp; Entertainment,Equity
532468,KAMAHOLD,Kama Holdings Limited-$,Active,B ,10.00,INE411F01010,Holding Companies,Equity
532470,MPFSL,MATHER &amp; PLATT FIRE SYSTEMS LTD.,Active,XD,10.00,INE095E01014,Industrial Machinery,Equity
532475,APTECHT,APTECH LTD.,Active,B ,10.00,INE266F01018,IT Training Services,Equity
532477,UNIONBANK,UNION BANK OF INDIA,Active,A ,10.00,INE692A01016,Banks,Equity
532478,UBL,UNITED BREWERIES LTD.-$,Active,A ,1.00,INE686F01025,Breweries &amp; Distilleries,Equity
532479,ISMTLTD,ISMT LTD.,Active,B ,5.00,INE732F01019,Iron &amp; Steel/Interm.Products,Equity
532480,ALBK,ALLAHABAD BANK,Active,A ,10.00,INE428A01015,Banks,Equity
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,Active,T ,10.00,INE781B01015,Roads &amp; Highways,Equity
532482,GRANULES,GRANULES INDIA LTD.-$,Active,A ,1.00,INE101D01020,Pharmaceuticals,Equity
532483,CANBK,CANARA BANK,Active,A ,10.00,INE476A01014,Banks,Equity
532485,BLIL,BALMER LAWRIE INVESTMENTS LTD.,Active,XC,10.00,INE525F01017,Finance (including NBFCs),Equity
532486,POKARNA,POKARNA LTD.,Active,B ,2.00,INE637C01025,Construction Materials,Equity
532488,DIVISLAB,DIVI'S LABORATORIES LTD.,Active,A ,2.00,INE361B01024,Pharmaceuticals,Equity
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.,Active,B ,2.00,INE386C01029,Defence,Equity
532497,RADICO,RADICO KHAITAN LTD.,Active,B ,2.00,INE944F01028,Breweries &amp; Distilleries,Equity
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,Active,A ,10.00,INE722A01011,Finance (including NBFCs),Equity
532500,MARUTI,MARUTI SUZUKI INDIA LTD.,Active,A ,5.00,INE585B01010,Cars &amp; Utility Vehicles,Equity
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,Active,XC,10.00,INE296E01026,Textiles,Equity
532504,NAVINFLUOR,Navin Fluorine International Limited-$,Active,B ,2.00,INE048G01026,Commodity Chemicals,Equity
532505,UCOBANK,UCO BANK,Active,A ,10.00,INE691A01018,Banks,Equity
532507,BAGFILMS,B.A.G.FILMS &amp; MEDIA LTD.,Active,B ,2.00,INE116D01028,Broadcasting &amp; Cable TV,Equity
532508,JSL,JINDAL STAINLESS LTD.,Active,B ,2.00,INE220G01021,Iron &amp; Steel/Interm.Products,Equity
532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$,Active,B ,1.00,INE399C01030,Auto Parts &amp; Equipment,Equity
532511,EXCELCROP,EXCEL CROP CARE LTD.,Active,B ,5.00,INE223G01017,Agrochemicals,Equity
532513,TVSELECT,TVS ELECTRONICS LTD.,Active,B ,10.00,INE236G01019,Storage Media &amp; Peripherals,Equity
532514,IGL,INDRAPRASTHA GAS LTD.,Active,A ,10.00,INE203G01019,Utilities:Non-Elec.,Equity
532515,TVTODAY,TV TODAY NETWORK LTD.,Active,B ,5.00,INE038F01029,Broadcasting &amp; Cable TV,Equity
532518,FLORENCE,Florence Investech Limited-$,Active,XC,10.00,INE211G01020,Investment Companies,Equity
532521,PALRED,Palred Technologies Limited,Active,B ,10.00,INE218G01033,IT Software Products,Equity
532522,PETRONET,PETRONET LNG LTD.,Active,A ,10.00,INE347G01014,Oil Marketing &amp; Distribution,Equity
532523,BIOCON,BIOCON LTD.,Active,A ,5.00,INE376G01013,Biotechnology,Equity
532524,PTC,PTC INDIA LTD.,Active,A ,10.00,INE877F01012,Electric Utilities,Equity
532525,MAHABANK,BANK OF MAHARASHTRA,Active,B ,10.00,INE457A01014,Banks,Equity
532527,RKFORGE,RAMKRISHNA FORGINGS LTD.,Active,B ,10.00,INE399G01015,Other Industrial Products,Equity
532528,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.,Active,B ,5.00,INE365B01017,IT Software Products,Equity
532529,NDTV,NEW DELHI TELEVISION LTD.,Active,T ,4.00,INE155G01029,Broadcasting &amp; Cable TV,Equity
532531,STAR,Strides Shasun Ltd,Active,A ,10.00,INE939A01011,Pharmaceuticals,Equity
532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,Active,A ,2.00,INE455F01025,Construction &amp; Engineering,Equity
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,Active,A ,10.00,INE481G01011,Cement &amp; Cement Products,Equity
532539,MINDAIND,MINDA INDUSTRIES LTD.-$,Active,B ,2.00,INE405E01023,Auto Parts &amp; Equipment,Equity
532540,TCS,TATA CONSULTANCY SERVICES LTD.,Active,A ,1.00,INE467B01029,IT Consulting &amp; Software,Equity
532541,NIITTECH,NIIT TECHNOLOGIES LTD.,Active,A ,10.00,INE591G01017,IT Consulting &amp; Software,Equity
532543,GULFPETRO,GP Petroleums Limited,Active,B ,5.00,INE586G01017,Oil Marketing &amp; Distribution,Equity
532548,CENTURYPLY,CENTURY PLYBOARDS (I) LTD.-$,Active,B ,1.00,INE348B01021,Forest Products,Equity
532553,WELENT,Welspun Enterprises Ltd,Active,B ,10.00,INE625G01013,Construction &amp; Engineering,Equity
532555,NTPC,NTPC LTD.,Active,A ,10.00,INE733E01010,Electric Utilities,Equity
532604,SALSTEEL,S.A.L.STEEL LTD.,Active,T ,10.00,INE658G01014,Iron &amp; Steel/Interm.Products,Equity
532605,JBMA,JBM AUTO LTD.,Active,B ,5.00,INE927D01028,Auto Parts &amp; Equipment,Equity
532609,BHARATIDIL,Bharati Defence and Infrastructure Ltd,Active,Z ,10.00,INE673G01013,Commercial Vehicles,Equity
532610,DWARKESH,DWARIKESH SUGAR INDUSTRIES LTD.,Active,B ,1.00,INE366A01041,Sugar,Equity
532612,INDOCO,INDOCO REMEDIES LTD.,Active,B ,2.00,INE873D01024,Pharmaceuticals,Equity
532613,VIPCLOTHNG,VIP Clothing Ltd,Active,B ,2.00,INE450G01024,Comm.Trading  &amp; Distribution,Equity
532616,XCHANGING,XCHANGING SOLUTIONS LTD.,Active,B ,10.00,INE692G01013,BPO/KPO,Equity
532617,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,Active,A ,10.00,INE802G01018,Airlines,Equity
532621,MORARJEE,MORARJEE TEXTILES LTD.,Active,B ,7.00,INE161G01027,Textiles,Equity
532622,GDL,GATEWAY DISTRIPARKS LTD.,Active,A ,10.00,INE852F01015,Transportation - Logistics,Equity
532623,NRINTER,N.R.INTERNATIONAL LTD.,Active,XD,10.00,INE605F01017,Comm.Trading  &amp; Distribution,Equity
532624,JINDALPHOT,JINDAL PHOTO LTD.,Active,T ,10.00,INE796G01012,Photographic Products,Equity
532626,PONDYOXIDE,PONDY OXIDES &amp; CHEMICALS LTD.,Active,XC,10.00,INE063E01046,Commodity Chemicals,Equity
532627,JPPOWER,Jaiprakash Power Ventures Limited,Active,B ,10.00,INE351F01018,Electric Utilities,Equity
532628,3IINFOTECH,3I INFOTECH LTD.,Active,B ,10.00,INE748C01020,IT Consulting &amp; Software,Equity
532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Active,T ,10.00,INE748A01016,Construction &amp; Engineering,Equity
532630,GOKEX,GOKALDAS EXPORTS LTD.,Active,B ,5.00,INE887G01027,Other Apparels &amp; Accessories,Equity
532633,ALLSEC,ALLSEC TECHNOLOGIES LTD.,Active,B ,10.00,INE835G01018,BPO/KPO,Equity
532636,IIFL,IIFL Holdings Limited,Active,A ,2.00,INE530B01024,Other Financial Services,Equity
532637,MANGALAM,MANGALAM DRUGS &amp; ORGANICS LTD.,Active,B ,10.00,INE584F01014,Pharmaceuticals,Equity
532638,SHOPERSTOP,SHOPPERS STOP LTD.,Active,B ,5.00,INE498B01024,Department Stores,Equity
532640,CYBERMEDIA,CYBER MEDIA (INDIA) LTD.,Active,T ,10.00,INE278G01037,Publishing,Equity
532641,NDL,Nandan Denim Limited,Active,B ,10.00,INE875G01030,Textiles,Equity
532642,JSWHL,JSW Holdings Limited,Active,B ,10.00,INE824G01012,Holding Companies,Equity
532643,SGFL,SHREE GANESH FORGINGS LTD.,Active,T ,10.00,INE883G01018,Other Industrial Products,Equity
532644,JKCEMENT,J.K.CEMENT LTD.,Active,B ,10.00,INE823G01014,Cement &amp; Cement Products,Equity
532645,BEEYU,BEEYU OVERSEAS LTD.,Active,XT,10.00,INE052B01011,Comm.Trading  &amp; Distribution,Equity
532646,UNIPLY,UNIPLY INDUSTRIES LTD.,Active,B ,10.00,INE950G01015,Forest Products,Equity
532647,PROVOGE,PROVOGUE (INDIA) LTD.,Active,B ,1.00,INE968G01033,Other Apparels &amp; Accessories,Equity
532648,YESBANK,YES BANK LTD.,Active,A ,2.00,INE528G01027,Banks,Equity
532649,NECLIFE,NECTAR LIFESCIENCES LTD.,Active,B ,1.00,INE023H01027,Pharmaceuticals,Equity
532650,MSPL,MSP STEEL &amp; POWER LTD.,Active,B ,10.00,INE752G01015,Iron &amp; Steel Products,Equity
532651,SPLIL,SPL INDUSTRIES LTD.,Active,B ,10.00,INE978G01016,Other Apparels &amp; Accessories,Equity
532652,KTKBANK,KARNATAKA BANK LTD.,Active,A ,10.00,INE614B01018,Banks,Equity
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,A ,5.00,INE942G01012,Tea &amp; Coffee,Equity
532656,FACORALL,FACOR ALLOYS LTD.,Active,XT,1.00,INE828G01013,Iron &amp; Steel/Interm.Products,Equity
532658,EON,EON ELECTRIC LTD.,Active,T ,5.00,INE076H01025,Other Elect.Equip./ Prod.,Equity
532659,IDFC,IDFC LIMITED,Active,A ,10.00,INE043D01016,Finance (including NBFCs),Equity
532660,VIVIMEDLAB,VIVIMED LABS LTD.,Active,B ,2.00,INE526G01021,Pharmaceuticals,Equity
532661,RML,RANE (MADRAS) LTD.,Active,B ,10.00,INE050H01012,Auto Parts &amp; Equipment,Equity
532662,HTMEDIA,HT MEDIA LTD.,Active,B ,2.00,INE501G01024,Publishing,Equity
532663,SASKEN,Sasken Technologies Ltd,Active,B ,10.00,INE231F01020,IT Consulting &amp; Software,Equity
532665,RAJVIR,RAJVIR INDUSTRIES LTD.,Active,B ,10.00,INE011H01014,Textiles,Equity
532667,SUZLON,SUZLON ENERGY LTD.,Active,A ,2.00,INE040H01021,Heavy Electrical Equipment,Equity
532668,AURIONPRO,AURIONPRO SOLUTIONS LTD.,Active,B ,10.00,INE132H01018,IT Software Products,Equity
532669,SBTL,SOUTHERN ONLINE BIO TECHNOLOGIES LTD.,Active,XD,10.00,INE371B01015,Commodity Chemicals,Equity
532670,RENUKA,SHREE RENUKA SUGARS LTD.,Active,A ,1.00,INE087H01022,Sugar,Equity
532673,KMSUGAR,K.M.SUGAR MILLS LTD.,Active,B ,2.00,INE157H01023,Sugar,Equity
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.,Active,B ,10.00,INE186H01014,Textiles,Equity
532676,PBAINFRA,PBA INFRASTRUCTURE LTD.,Active,B ,10.00,INE160H01019,Construction &amp; Engineering,Equity
532678,BRFL,BOMBAY RAYON FASHIONS LTD.,Active,B ,10.00,INE589G01011,Textiles,Equity
532679,SORILINFRA,SORIL Infra Resources Ltd,Active,B ,10.00,INE034H01016,Department Stores,Equity
532682,ABGSHIP,ABG SHIPYARD LTD.,Active,Z ,10.00,INE067H01016,Commercial Vehicles,Equity
532683,AIAENG,AIA ENGINEERING LTD.,Active,A ,2.00,INE212H01026,Other Industrial Goods,Equity
532684,EKC,EVEREST KANTO CYLINDER LTD.,Active,B ,2.00,INE184H01027,Other Industrial Products,Equity
532686,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,Z ,10.00,INE202H01019,Transport Related Services,Equity
532687,REPRO,REPRO INDIA LTD.,Active,B ,10.00,INE461B01014,Comm.Printing/Stationery,Equity
532689,PVR,PVR LTD.,Active,A ,10.00,INE191H01014,Specialty Retail,Equity
532690,RAMSARUP,RAMSARUP INDUSTRIES LTD.,Active,T ,10.00,INE005D01015,Iron &amp; Steel/Interm.Products,Equity
532692,RMCL,RADHA MADHAV CORPORATION LTD.,Active,T ,10.00,INE172H01014,Containers &amp; Packaging,Equity
532693,PUNJLLOYD,PUNJ LLOYD LTD.,Active,B ,2.00,INE701B01021,Construction &amp; Engineering,Equity
532694,BARTRONICS,BARTRONICS INDIA LTD.,Active,B ,10.00,INE855F01034,Misc.Commercial Services,Equity
532695,CELEBRITY,CELEBRITY FASHIONS LTD.,Active,T ,10.00,INE185H01016,Other Apparels &amp; Accessories,Equity
532696,EDUCOMP,EDUCOMP SOLUTIONS LTD.,Active,Z ,2.00,INE216H01027,Education,Equity
532698,NITINSPIN,NITIN SPINNERS LTD.,Active,B ,10.00,INE229H01012,Textiles,Equity
532699,ROHLTD,ROYAL ORCHID HOTELS LTD.,Active,B ,10.00,INE283H01019,Hotels,Equity
532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,Active,B ,10.00,INE265F01028,Broadcasting &amp; Cable TV,Equity
532701,SREESAKHTI,SREE SAKTHI PAPER MILLS LTD.,Active,XD,10.00,INE266H01014,Paper &amp; Paper Products,Equity
532702,GSPL,GUJARAT STATE PETRONET LTD.,Active,A ,10.00,INE246F01010,Utilities:Non-Elec.,Equity
532705,JAGRAN,JAGRAN PRAKASHAN LTD.,Active,B ,2.00,INE199G01027,Publishing,Equity
532706,INOXLEISUR,INOX LEISURE LTD.,Active,B ,10.00,INE312H01016,Specialty Retail,Equity
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,Active,B ,10.00,INE256H01015,Specialty Chemicals,Equity
532708,GVKPIL,GVK POWER &amp; INFRASTRUCTURE LTD.,Active,T ,1.00,INE251H01024,Electric Utilities,Equity
